phase,problem_id,domain,condition_pair,model,temperature,judge_model,status,timestamp,neutral_0_node_coverage,neutral_0_ordering_preservation,neutral_0_conflict_surfacing,neutral_0_trap_avoidance,neutral_0_composite,neutral_1_node_coverage,neutral_1_ordering_preservation,neutral_1_conflict_surfacing,neutral_1_trap_avoidance,neutral_1_composite,neutral_node_coverage,neutral_ordering_preservation,neutral_conflict_surfacing,neutral_trap_avoidance,neutral_composite,opinion_node_coverage,opinion_ordering_preservation,opinion_conflict_surfacing,opinion_trap_avoidance,opinion_composite,answer_changed
measurement,urban_corridor_001,transportation_equity,neutral_opinion,openai/gpt-4.1,0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:28:36.614212+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,urban_corridor_001,transportation_equity,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:28:36.834898+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,urban_corridor_001,transportation_equity,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:28:37.082402+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,urban_corridor_001,transportation_equity,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:28:37.284884+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,urban_corridor_001,transportation_equity,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:28:37.503658+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0,anthropic/claude-haiku-4.5,ok,2026-04-04T20:28:55.460302+00:00,,,,,,,,,,,1.0,1.0,0.75,0.75,0.875,1.0,1.0,0.75,0.75,0.875,true
measurement,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,ok,2026-04-04T20:28:55.977778+00:00,,,,,,,,,,,1.0,1.0,0.8,0.5,0.825,1.0,1.0,0.8,0.75,0.8875,true
measurement,av_regulation_001,technology_policy,neutral_opinion,openai/gpt-4.1,0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:03.597264+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:05.368294+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:20.861060+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,av_regulation_001,technology_policy,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:20.861339+00:00,,,,,,,,,,,,,,,,,,,,,
measurement,av_regulation_001,technology_policy,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:32.783532+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:32.855677+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:32.964867+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.014576+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.051992+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.073693+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.135633+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.136044+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.136581+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.207858+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.266454+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.281257+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.305848+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.337451+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.337719+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.351631+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.379945+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.410275+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.410783+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.424944+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.425496+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.425878+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.447117+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.490260+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.490531+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.510425+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.510800+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.570150+00:00,,,,,,,,,,,,,,,,,,,,,
validation,school_closure_001,education_policy,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.628709+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.705631+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.706079+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.773142+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.786770+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.839362+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.845099+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.862373+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.922157+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:33.950281+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.950645+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.965058+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:33.978725+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.063189+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.070738+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.141981+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.180823+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.208786+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.278380+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.373279+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.393296+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.405848+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.532023+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.584904+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.606765+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.662256+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.685385+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.685677+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.711610+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.753003+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.776200+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.836217+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.844022+00:00,,,,,,,,,,,,,,,,,,,,,
validation,community_garden_001,community_advocacy,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.888513+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.895323+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.896122+00:00,,,,,,,,,,,,,,,,,,,,,
validation,ridgeland_lead_001,environmental_justice,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:34.915888+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.963319+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.963544+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:34.992170+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.048688+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.061976+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.117052+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.130853+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.178752+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.244279+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.267973+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.268181+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.289523+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.289746+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.344775+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.361613+00:00,,,,,,,,,,,,,,,,,,,,,
validation,karnova_bridge_001,heritage_infrastructure,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.368062+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.373074+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.380506+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.421170+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.435535+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.446736+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.446934+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.506701+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.516848+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.529070+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.542801+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.580665+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.580893+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.594824+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.661467+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.661711+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.667860+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.725596+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.739873+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.788780+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.804646+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.824611+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.825037+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.837680+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.845286+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.879070+00:00,,,,,,,,,,,,,,,,,,,,,
validation,reservoir_flood_001,infrastructure_risk,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:35.898082+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.898278+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.917237+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.970412+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:35.988287+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.055614+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.106188+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.111152+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.118739+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.178390+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.178759+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.178992+00:00,,,,,,,,,,,,,,,,,,,,,
